Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1617979882903,09/04/2021 14:51:22,1617979882958,1,09/04/2021 15:51:22,49173,1,questionnaire-iqdc,,11758776,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,,Study questions,1,No,BEGIN QUESTIONNAIRE,
2,1617979902336,09/04/2021 14:51:42,1617979902446,1,09/04/2021 15:51:42,49173,1,questionnaire-iqdc,,11758776,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,,Study questions,1,No,mouse,mouse
3,1617979902414,09/04/2021 14:51:42,1617979902451,1,09/04/2021 15:51:42,49173,1,questionnaire-iqdc,,11758776,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,,Study questions,1,No,mouse-quantised,1
4,1617979902414,09/04/2021 14:51:42,1617979902451,1,09/04/2021 15:51:42,49173,1,questionnaire-iqdc,,11758776,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,,Study questions,1,No,problems,no
5,1617979902414,09/04/2021 14:51:42,1617979902451,1,09/04/2021 15:51:42,49173,1,questionnaire-iqdc,,11758776,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,,Study questions,1,No,problems-quantised,1
6,1617979902414,09/04/2021 14:51:42,1617979902451,1,09/04/2021 15:51:42,49173,1,questionnaire-iqdc,,11758776,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,,Study questions,1,No,problems-text,
7,1617979902414,09/04/2021 14:51:42,1617979902452,1,09/04/2021 15:51:42,49173,1,questionnaire-iqdc,,11758776,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,,Study questions,1,No,drugs/alcohol-1,No
8,1617979902414,09/04/2021 14:51:42,1617979902452,1,09/04/2021 15:51:42,49173,1,questionnaire-iqdc,,11758776,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,,Study questions,1,No,tired,Tired
9,1617979902414,09/04/2021 14:51:42,1617979902452,1,09/04/2021 15:51:42,49173,1,questionnaire-iqdc,,11758776,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,,Study questions,1,No,tired-quantised,2
10,1617979902414,09/04/2021 14:51:42,1617979902452,1,09/04/2021 15:51:42,49173,1,questionnaire-iqdc,,11758776,22635,3570726,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x754,,Study questions,1,No,END QUESTIONNAIRE,19494
1,1618056228159,10/04/2021 12:03:48,1618056229157,1,10/04/2021 13:03:49,49173,1,questionnaire-iqdc,,11773709,22268,3575028,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x864,,Study questions,1,No,BEGIN QUESTIONNAIRE,
2,1618056260910,10/04/2021 12:04:20,1618056261967,1,10/04/2021 13:04:21,49173,1,questionnaire-iqdc,,11773709,22268,3575028,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x864,,Study questions,1,No,mouse,mouse
3,1618056261156,10/04/2021 12:04:21,1618056261968,1,10/04/2021 13:04:21,49173,1,questionnaire-iqdc,,11773709,22268,3575028,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x864,,Study questions,1,No,mouse-quantised,1
4,1618056261156,10/04/2021 12:04:21,1618056261968,1,10/04/2021 13:04:21,49173,1,questionnaire-iqdc,,11773709,22268,3575028,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x864,,Study questions,1,No,problems,no
5,1618056261156,10/04/2021 12:04:21,1618056261968,1,10/04/2021 13:04:21,49173,1,questionnaire-iqdc,,11773709,22268,3575028,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x864,,Study questions,1,No,problems-quantised,1
6,1618056261156,10/04/2021 12:04:21,1618056261969,1,10/04/2021 13:04:21,49173,1,questionnaire-iqdc,,11773709,22268,3575028,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x864,,Study questions,1,No,problems-text,
7,1618056261156,10/04/2021 12:04:21,1618056261969,1,10/04/2021 13:04:21,49173,1,questionnaire-iqdc,,11773709,22268,3575028,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x864,,Study questions,1,No,drugs/alcohol-1,No
8,1618056261156,10/04/2021 12:04:21,1618056261969,1,10/04/2021 13:04:21,49173,1,questionnaire-iqdc,,11773709,22268,3575028,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x864,,Study questions,1,No,tired,Fine
9,1618056261156,10/04/2021 12:04:21,1618056261969,1,10/04/2021 13:04:21,49173,1,questionnaire-iqdc,,11773709,22268,3575028,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x864,,Study questions,1,No,tired-quantised,3
10,1618056261156,10/04/2021 12:04:21,1618056261969,1,10/04/2021 13:04:21,49173,1,questionnaire-iqdc,,11773709,22268,3575028,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1536x864,1536x864,,Study questions,1,No,END QUESTIONNAIRE,32813
1,1618077627514,10/04/2021 18:00:27,1618077627432,1,10/04/2021 19:00:27,49173,1,questionnaire-iqdc,,11780054,22654,3576729,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 89.0.4389.90,1440x900,1440x789,,Study questions,1,No,BEGIN QUESTIONNAIRE,
