Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1618226573394,12/04/2021 11:22:53,1618226573300,1,12/04/2021 12:22:53,49173,2,questionnaire-y7yv,,11810972,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Age of onset of bilingualism,1,No,BEGIN QUESTIONNAIRE,
2,1618226634633,12/04/2021 11:23:54,1618226634539,1,12/04/2021 12:23:54,49173,2,questionnaire-y7yv,,11810972,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Age of onset of bilingualism,1,No,response-27-1,Yes
3,1618226634867,12/04/2021 11:23:54,1618226634540,1,12/04/2021 12:23:54,49173,2,questionnaire-y7yv,,11810972,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Age of onset of bilingualism,1,No,response-27-text,
4,1618226634867,12/04/2021 11:23:54,1618226634540,1,12/04/2021 12:23:54,49173,2,questionnaire-y7yv,,11810972,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Age of onset of bilingualism,1,No,response-29-1,No
5,1618226634867,12/04/2021 11:23:54,1618226634541,1,12/04/2021 12:23:54,49173,2,questionnaire-y7yv,,11810972,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Age of onset of bilingualism,1,No,response-29-text,
6,1618226634867,12/04/2021 11:23:54,1618226634541,1,12/04/2021 12:23:54,49173,2,questionnaire-y7yv,,11810972,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Age of onset of bilingualism,1,No,response-33,english
7,1618226634867,12/04/2021 11:23:54,1618226634541,1,12/04/2021 12:23:54,49173,2,questionnaire-y7yv,,11810972,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Age of onset of bilingualism,1,No,response-35,french
8,1618226634867,12/04/2021 11:23:54,1618226634541,1,12/04/2021 12:23:54,49173,2,questionnaire-y7yv,,11810972,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Age of onset of bilingualism,1,No,response-36,
9,1618226634867,12/04/2021 11:23:54,1618226634541,1,12/04/2021 12:23:54,49173,2,questionnaire-y7yv,,11810972,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Age of onset of bilingualism,1,No,response-37,
10,1618226634867,12/04/2021 11:23:54,1618226634541,1,12/04/2021 12:23:54,49173,2,questionnaire-y7yv,,11810972,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Age of onset of bilingualism,1,No,response-38,
