Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1619786694923,30/04/2021 12:44:54,1619786695253,1,30/04/2021 13:44:55,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1280x578,,Age of onset of bilingualism,1,No,BEGIN QUESTIONNAIRE,
2,1619786823563,30/04/2021 12:47:03,1619786823852,1,30/04/2021 13:47:03,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x578,,Age of onset of bilingualism,1,No,response-27-other,"No: if so, where were you born and when did you move to the UK (if applicable)?"
3,1619786823625,30/04/2021 12:47:03,1619786823854,1,30/04/2021 13:47:03,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x578,,Age of onset of bilingualism,1,No,response-27-text,"Grecce, move to the UK on 2020"
4,1619786823625,30/04/2021 12:47:03,1619786823854,1,30/04/2021 13:47:03,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x578,,Age of onset of bilingualism,1,No,response-29-other,"Yes: if so, where and from what age?"
5,1619786823625,30/04/2021 12:47:03,1619786823855,1,30/04/2021 13:47:03,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x578,,Age of onset of bilingualism,1,No,response-29-text,"Greece, since I was born "
6,1619786823625,30/04/2021 12:47:03,1619786823855,1,30/04/2021 13:47:03,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x578,,Age of onset of bilingualism,1,No,response-33,Greek 
7,1619786823625,30/04/2021 12:47:03,1619786823855,1,30/04/2021 13:47:03,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x578,,Age of onset of bilingualism,1,No,response-35,English 
8,1619786823625,30/04/2021 12:47:03,1619786823855,1,30/04/2021 13:47:03,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x578,,Age of onset of bilingualism,1,No,response-36,N/A
9,1619786823625,30/04/2021 12:47:03,1619786823856,1,30/04/2021 13:47:03,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x578,,Age of onset of bilingualism,1,No,response-37,N/A
10,1619786823625,30/04/2021 12:47:03,1619786823856,1,30/04/2021 13:47:03,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x578,,Age of onset of bilingualism,1,No,response-38,N/A
11,1619786823625,30/04/2021 12:47:03,1619786823857,1,30/04/2021 13:47:03,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x578,,Age of onset of bilingualism,1,No,response-32-1-1,Home
12,1619786823625,30/04/2021 12:47:03,1619786823857,1,30/04/2021 13:47:03,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x578,,Age of onset of bilingualism,1,No,response-32-1-1-quantised,1
13,1619786823625,30/04/2021 12:47:03,1619786823857,1,30/04/2021 13:47:03,49173,3,questionnaire-y7yv,,12314715,22085,3718592,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.93,1280x720,1263x578,,Age of onset of bilingualism,1,No,response-32-1-2,School
