Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1618226419368,12/04/2021 11:20:19,1618226419276,1,12/04/2021 12:20:19,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,BEGIN QUESTIONNAIRE,
2,1618226571879,12/04/2021 11:22:51,1618226571790,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,number of languages,1
3,1618226571941,12/04/2021 11:22:51,1618226571794,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,number of languages-quantised,1
4,1618226571941,12/04/2021 11:22:51,1618226571795,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,number of languages-text,
5,1618226571941,12/04/2021 11:22:51,1618226571795,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,Fluency L1,5
6,1618226571941,12/04/2021 11:22:51,1618226571795,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,Fluency L1-quantised,5
7,1618226571941,12/04/2021 11:22:51,1618226571796,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,Fluency L2,1
8,1618226571941,12/04/2021 11:22:51,1618226571796,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,Fluency L2-quantised,1
9,1618226571941,12/04/2021 11:22:51,1618226571796,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,L3 fluency,
10,1618226571941,12/04/2021 11:22:51,1618226571796,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,age bilingual,N/A
11,1618226571941,12/04/2021 11:22:51,1618226571797,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,age bilingual-quantised,1
12,1618226571941,12/04/2021 11:22:51,1618226571797,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,%english childhood,100
13,1618226571941,12/04/2021 11:22:51,1618226571799,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,Language spoken in childhood other,10
14,1618226571941,12/04/2021 11:22:51,1618226571799,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,Percent English daily life,100
15,1618226571941,12/04/2021 11:22:51,1618226571799,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,other language daily life,6
16,1618226571941,12/04/2021 11:22:51,1618226571799,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,years away,0
17,1618226571941,12/04/2021 11:22:51,1618226571800,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,years away-quantised,1
18,1618226571941,12/04/2021 11:22:51,1618226571800,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,current language use,primarily one language
19,1618226571941,12/04/2021 11:22:51,1618226571801,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,current language use-quantised,1
20,1618226571941,12/04/2021 11:22:51,1618226571801,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,home dual-language1,1
21,1618226571941,12/04/2021 11:22:51,1618226571801,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,home dual-language1-quantised,1
22,1618226571941,12/04/2021 11:22:51,1618226571802,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,home dual-language2,1
23,1618226572010,12/04/2021 11:22:52,1618226571802,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,home dual-language2-quantised,1
24,1618226572010,12/04/2021 11:22:52,1618226571802,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,home dual-language3,1
25,1618226572010,12/04/2021 11:22:52,1618226571803,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,home dual-language3-quantised,1
26,1618226572010,12/04/2021 11:22:52,1618226571803,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,home dual-language4,1
27,1618226572010,12/04/2021 11:22:52,1618226571803,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,home dual-language4-quantised,1
28,1618226572010,12/04/2021 11:22:52,1618226571804,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,work dual-language,1
29,1618226572010,12/04/2021 11:22:52,1618226571804,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,work dual-language-quantised,1
30,1618226572010,12/04/2021 11:22:52,1618226571804,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,work dual-language2,1
31,1618226572010,12/04/2021 11:22:52,1618226571805,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,work dual-language2-quantised,1
32,1618226572010,12/04/2021 11:22:52,1618226571805,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,work dual-language3,1
33,1618226572010,12/04/2021 11:22:52,1618226571805,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,work dual-language3-quantised,1
34,1618226572010,12/04/2021 11:22:52,1618226571806,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,response-5,1
35,1618226572010,12/04/2021 11:22:52,1618226571806,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,response-5-quantised,1
36,1618226572010,12/04/2021 11:22:52,1618226571806,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,socialisation dual-language,1
37,1618226572010,12/04/2021 11:22:52,1618226571806,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,socialisation dual-language-quantised,1
38,1618226572010,12/04/2021 11:22:52,1618226571807,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,socialisation dual-language2,1
39,1618226572010,12/04/2021 11:22:52,1618226571807,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,socialisation dual-language2-quantised,1
40,1618226572010,12/04/2021 11:22:52,1618226571807,1,12/04/2021 12:22:51,49173,2,questionnaire-92iv,,11810892,22101,3584328,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 89.0.4389.82,1440x900,1440x821,,Language questions,1,No,socialisation dual-language3,1
