Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1620490099880,08/05/2021 16:08:19,1620490098512,1,08/05/2021 17:08:18,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,BEGIN QUESTIONNAIRE,
2,1620490211250,08/05/2021 16:10:11,1620490209886,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,number of languages,1
3,1620490211326,08/05/2021 16:10:11,1620490209888,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,number of languages-quantised,1
4,1620490211326,08/05/2021 16:10:11,1620490209888,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,number of languages-text,
5,1620490211326,08/05/2021 16:10:11,1620490209888,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,Fluency L1,5
6,1620490211326,08/05/2021 16:10:11,1620490209888,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,Fluency L1-quantised,5
7,1620490211326,08/05/2021 16:10:11,1620490209888,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,Fluency L2,
8,1620490211326,08/05/2021 16:10:11,1620490209889,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,L3 fluency,
9,1620490211326,08/05/2021 16:10:11,1620490209889,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,age bilingual,N/A
10,1620490211326,08/05/2021 16:10:11,1620490209890,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,age bilingual-quantised,1
11,1620490211326,08/05/2021 16:10:11,1620490209890,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,%english childhood,100
12,1620490211326,08/05/2021 16:10:11,1620490209890,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,Language spoken in childhood other,5
13,1620490211326,08/05/2021 16:10:11,1620490209890,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,Percent English daily life,100
14,1620490211326,08/05/2021 16:10:11,1620490209890,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,other language daily life,5
15,1620490211326,08/05/2021 16:10:11,1620490209891,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,years away,0
16,1620490211326,08/05/2021 16:10:11,1620490209891,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,years away-quantised,1
17,1620490211326,08/05/2021 16:10:11,1620490209891,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,current language use,primarily one language
18,1620490211326,08/05/2021 16:10:11,1620490209891,1,08/05/2021 17:10:09,49173,4,questionnaire-92iv,,12525017,22159,3780178,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 90.0.4430.93,1440x900,1440x821,,Language questions,1,No,current language use-quantised,1
